candidate_id,skill_id,skill_name,skill_level,years_of_experience
CAND0163,SK011,Power Automate,Advanced,2.7
CAND0163,SK020,Statistics,Intermediate,1.6
CAND0164,SK001,SQL,Advanced,0.5
CAND0164,SK002,Excel,Intermediate,1.1
CAND0164,SK004,Python,Advanced,1.1
CAND0164,SK005,Pandas,Intermediate,0.4
CAND0164,SK014,LLMs,Beginner,1.1
CAND0164,SK015,Communication,Beginner,4.8
CAND0164,SK018,DAX,Intermediate,4.4
CAND0165,SK001,SQL,Intermediate,2.2
CAND0165,SK002,Excel,Beginner,0.7
CAND0165,SK004,Python,Beginner,1.4
CAND0165,SK005,Pandas,Advanced,3.0
CAND0165,SK006,Data Cleaning,Beginner,0.3
CAND0165,SK010,Automation,Intermediate,2.2
CAND0165,SK011,Power Automate,Beginner,1.2
CAND0165,SK012,APIs,Advanced,2.7
CAND0166,SK002,Excel,Beginner,1.1
CAND0166,SK005,Pandas,Beginner,0.4
CAND0166,SK009,Talent Intelligence,Intermediate,0.9
CAND0166,SK017,Market Research,Beginner,0.7
CAND0166,SK020,Statistics,Advanced,3.7
CAND0167,SK001,SQL,Beginner,1.3
CAND0167,SK002,Excel,Beginner,1.9
CAND0167,SK003,Power BI,Advanced,2.0
CAND0167,SK004,Python,Beginner,4.0
CAND0167,SK007,Dashboarding,Beginner,1.4
CAND0167,SK009,Talent Intelligence,Advanced,1.4
CAND0168,SK001,SQL,Intermediate,2.3
CAND0168,SK003,Power BI,Beginner,1.0
CAND0168,SK004,Python,Advanced,2.7
CAND0168,SK005,Pandas,Intermediate,1.1
CAND0168,SK007,Dashboarding,Beginner,3.8
CAND0168,SK009,Talent Intelligence,Advanced,4.1
CAND0168,SK010,Automation,Intermediate,1.4
CAND0168,SK011,Power Automate,Intermediate,3.3
CAND0168,SK020,Statistics,Intermediate,3.2
CAND0169,SK004,Python,Beginner,1.8
CAND0169,SK006,Data Cleaning,Beginner,5.0
CAND0169,SK009,Talent Intelligence,Intermediate,2.0
CAND0169,SK012,APIs,Intermediate,2.9
CAND0169,SK018,DAX,Beginner,1.5
CAND0169,SK019,ETL,Intermediate,4.8
CAND0170,SK001,SQL,Beginner,1.4
CAND0170,SK002,Excel,Advanced,3.6
CAND0170,SK005,Pandas,Beginner,1.6
CAND0170,SK008,Recruitment Analytics,Intermediate,3.9
CAND0170,SK014,LLMs,Intermediate,4.6
CAND0170,SK017,Market Research,Intermediate,2.3
CAND0170,SK019,ETL,Intermediate,3.4
CAND0171,SK001,SQL,Advanced,3.8
CAND0171,SK002,Excel,Intermediate,2.6
CAND0171,SK005,Pandas,Advanced,0.9
CAND0171,SK007,Dashboarding,Beginner,1.8
CAND0171,SK011,Power Automate,Beginner,1.0
CAND0171,SK012,APIs,Intermediate,4.3
CAND0171,SK014,LLMs,Advanced,4.7
CAND0171,SK018,DAX,Beginner,3.8
CAND0172,SK001,SQL,Beginner,2.2
CAND0172,SK002,Excel,Beginner,2.1
CAND0172,SK006,Data Cleaning,Advanced,0.9
CAND0172,SK007,Dashboarding,Advanced,2.5
CAND0172,SK008,Recruitment Analytics,Advanced,1.3
CAND0172,SK009,Talent Intelligence,Advanced,3.8
CAND0172,SK010,Automation,Advanced,4.0
CAND0172,SK011,Power Automate,Beginner,2.2
CAND0172,SK017,Market Research,Intermediate,4.3
CAND0172,SK018,DAX,Advanced,4.7
CAND0173,SK002,Excel,Intermediate,4.1
CAND0173,SK004,Python,Intermediate,0.8
CAND0173,SK007,Dashboarding,Beginner,2.5
CAND0173,SK013,Machine Learning,Beginner,3.9
CAND0173,SK017,Market Research,Beginner,4.7
CAND0174,SK001,SQL,Beginner,4.9
CAND0174,SK004,Python,Intermediate,4.0
CAND0174,SK005,Pandas,Advanced,3.9
CAND0174,SK007,Dashboarding,Intermediate,2.1
CAND0174,SK014,LLMs,Intermediate,3.3
CAND0174,SK016,Problem Solving,Beginner,3.8
CAND0174,SK018,DAX,Advanced,1.0
CAND0175,SK001,SQL,Advanced,3.2
CAND0175,SK004,Python,Intermediate,0.3
CAND0175,SK007,Dashboarding,Intermediate,4.1
CAND0175,SK008,Recruitment Analytics,Intermediate,2.6
CAND0175,SK012,APIs,Advanced,0.6
CAND0175,SK013,Machine Learning,Advanced,0.7
CAND0175,SK018,DAX,Advanced,2.2
CAND0176,SK001,SQL,Beginner,1.8
CAND0176,SK003,Power BI,Advanced,0.7
CAND0176,SK008,Recruitment Analytics,Beginner,4.8
CAND0176,SK010,Automation,Beginner,1.0
CAND0176,SK011,Power Automate,Advanced,0.3
CAND0176,SK014,LLMs,Intermediate,3.9
CAND0176,SK015,Communication,Beginner,2.9
CAND0176,SK019,ETL,Intermediate,3.7
CAND0177,SK001,SQL,Advanced,2.2
CAND0177,SK002,Excel,Intermediate,3.4
CAND0177,SK003,Power BI,Beginner,4.8
CAND0177,SK007,Dashboarding,Intermediate,2.8
CAND0177,SK008,Recruitment Analytics,Beginner,1.6
CAND0177,SK018,DAX,Advanced,2.8
CAND0178,SK001,SQL,Advanced,0.6
CAND0178,SK002,Excel,Intermediate,0.3
CAND0178,SK003,Power BI,Intermediate,3.0
CAND0178,SK004,Python,Advanced,3.0
CAND0178,SK010,Automation,Advanced,0.6
CAND0178,SK014,LLMs,Beginner,0.4
CAND0178,SK016,Problem Solving,Intermediate,3.3
CAND0178,SK020,Statistics,Beginner,4.5
CAND0179,SK004,Python,Advanced,5.0
CAND0179,SK005,Pandas,Advanced,4.8
CAND0179,SK014,LLMs,Advanced,3.1
CAND0179,SK017,Market Research,Beginner,1.6
CAND0179,SK018,DAX,Beginner,4.8
CAND0180,SK004,Python,Beginner,0.6
CAND0180,SK009,Talent Intelligence,Beginner,3.5
CAND0180,SK010,Automation,Advanced,4.9
CAND0180,SK011,Power Automate,Beginner,2.5
CAND0180,SK017,Market Research,Advanced,0.7
CAND0180,SK020,Statistics,Advanced,2.0
CAND0181,SK002,Excel,Advanced,0.7
CAND0181,SK003,Power BI,Advanced,1.7
CAND0181,SK004,Python,Beginner,5.0
CAND0181,SK011,Power Automate,Intermediate,4.5
CAND0181,SK016,Problem Solving,Advanced,4.4
CAND0182,SK001,SQL,Advanced,1.6
CAND0182,SK003,Power BI,Beginner,4.6
CAND0182,SK010,Automation,Advanced,0.6
CAND0182,SK017,Market Research,Advanced,1.2
CAND0182,SK018,DAX,Intermediate,2.5
CAND0182,SK019,ETL,Advanced,2.0
CAND0183,SK002,Excel,Intermediate,3.2
CAND0183,SK003,Power BI,Beginner,3.4
CAND0183,SK007,Dashboarding,Intermediate,0.8
CAND0183,SK008,Recruitment Analytics,Advanced,5.0
CAND0183,SK009,Talent Intelligence,Beginner,1.4
CAND0183,SK010,Automation,Beginner,0.8
CAND0183,SK013,Machine Learning,Intermediate,4.4
CAND0183,SK014,LLMs,Beginner,3.6
CAND0184,SK001,SQL,Beginner,2.1
CAND0184,SK002,Excel,Intermediate,2.8
CAND0184,SK007,Dashboarding,Intermediate,1.8
CAND0184,SK011,Power Automate,Intermediate,1.0
CAND0184,SK020,Statistics,Advanced,2.6
CAND0185,SK001,SQL,Advanced,2.8
CAND0185,SK002,Excel,Advanced,3.1
CAND0185,SK003,Power BI,Advanced,2.7
CAND0185,SK005,Pandas,Intermediate,2.2
CAND0185,SK008,Recruitment Analytics,Advanced,1.6
CAND0185,SK010,Automation,Advanced,4.9
CAND0185,SK012,APIs,Advanced,1.3
CAND0186,SK001,SQL,Intermediate,1.2
CAND0186,SK002,Excel,Intermediate,3.9
CAND0186,SK004,Python,Intermediate,4.5
CAND0186,SK011,Power Automate,Beginner,2.4
CAND0186,SK012,APIs,Advanced,0.6
CAND0187,SK001,SQL,Intermediate,0.3
CAND0187,SK002,Excel,Beginner,0.6
CAND0187,SK005,Pandas,Advanced,4.6
CAND0187,SK012,APIs,Beginner,4.2
CAND0187,SK013,Machine Learning,Beginner,4.9
CAND0187,SK019,ETL,Intermediate,2.6
CAND0187,SK020,Statistics,Intermediate,4.3
CAND0188,SK001,SQL,Advanced,3.1
CAND0188,SK002,Excel,Advanced,1.5
CAND0188,SK004,Python,Beginner,2.5
CAND0188,SK015,Communication,Advanced,0.9
CAND0188,SK016,Problem Solving,Intermediate,2.2
CAND0188,SK017,Market Research,Beginner,2.6
CAND0189,SK001,SQL,Advanced,0.9
CAND0189,SK004,Python,Beginner,2.8
CAND0189,SK005,Pandas,Intermediate,1.8
CAND0189,SK006,Data Cleaning,Beginner,2.7
CAND0189,SK012,APIs,Intermediate,5.0
CAND0190,SK001,SQL,Beginner,1.3
CAND0190,SK002,Excel,Beginner,3.6
CAND0190,SK009,Talent Intelligence,Beginner,1.9
CAND0190,SK010,Automation,Beginner,4.2
CAND0190,SK012,APIs,Intermediate,1.1
CAND0190,SK017,Market Research,Intermediate,4.7
CAND0190,SK018,DAX,Beginner,3.9
CAND0190,SK020,Statistics,Advanced,3.0
CAND0191,SK004,Python,Intermediate,2.7
CAND0191,SK010,Automation,Beginner,0.8
CAND0191,SK012,APIs,Advanced,0.3
CAND0191,SK014,LLMs,Beginner,0.3
CAND0192,SK002,Excel,Advanced,3.9
CAND0192,SK004,Python,Beginner,4.7
CAND0192,SK008,Recruitment Analytics,Intermediate,1.6
CAND0192,SK010,Automation,Advanced,2.2
CAND0192,SK011,Power Automate,Intermediate,1.6
CAND0192,SK019,ETL,Advanced,0.8
CAND0193,SK001,SQL,Advanced,3.3
CAND0193,SK002,Excel,Beginner,3.4
CAND0193,SK003,Power BI,Beginner,2.4
CAND0193,SK004,Python,Advanced,3.9
CAND0193,SK006,Data Cleaning,Advanced,0.9
CAND0193,SK008,Recruitment Analytics,Beginner,4.2
CAND0193,SK017,Market Research,Advanced,3.7
CAND0194,SK001,SQL,Intermediate,3.0
CAND0194,SK006,Data Cleaning,Intermediate,3.5
CAND0194,SK008,Recruitment Analytics,Beginner,2.8
CAND0194,SK009,Talent Intelligence,Intermediate,1.1
CAND0194,SK011,Power Automate,Advanced,0.2
CAND0194,SK013,Machine Learning,Intermediate,3.1
CAND0194,SK014,LLMs,Intermediate,2.9
CAND0195,SK004,Python,Beginner,3.7
CAND0195,SK005,Pandas,Intermediate,1.8
CAND0195,SK010,Automation,Intermediate,1.4
CAND0195,SK012,APIs,Intermediate,3.8
CAND0195,SK017,Market Research,Intermediate,2.3
CAND0196,SK001,SQL,Advanced,2.9
CAND0196,SK002,Excel,Intermediate,3.0
CAND0196,SK003,Power BI,Advanced,0.5
CAND0196,SK004,Python,Intermediate,1.3
CAND0196,SK005,Pandas,Beginner,2.7
CAND0196,SK011,Power Automate,Beginner,2.5
CAND0196,SK013,Machine Learning,Intermediate,3.2
CAND0197,SK001,SQL,Beginner,1.8
CAND0197,SK009,Talent Intelligence,Beginner,2.8
CAND0197,SK010,Automation,Advanced,1.1
CAND0197,SK013,Machine Learning,Advanced,0.9
CAND0197,SK018,DAX,Intermediate,1.0
CAND0197,SK020,Statistics,Intermediate,2.7
CAND0198,SK001,SQL,Intermediate,3.1
CAND0198,SK003,Power BI,Intermediate,2.8
CAND0198,SK004,Python,Intermediate,2.4
CAND0198,SK005,Pandas,Advanced,4.7
CAND0198,SK009,Talent Intelligence,Intermediate,1.0
CAND0198,SK015,Communication,Intermediate,2.9
CAND0199,SK001,SQL,Beginner,3.2
CAND0199,SK004,Python,Intermediate,3.4
CAND0199,SK006,Data Cleaning,Intermediate,1.9
CAND0199,SK008,Recruitment Analytics,Beginner,4.3
CAND0199,SK009,Talent Intelligence,Intermediate,3.3
CAND0199,SK012,APIs,Beginner,2.7
CAND0199,SK019,ETL,Beginner,0.4
CAND0199,SK020,Statistics,Beginner,4.6
CAND0200,SK001,SQL,Beginner,3.1
CAND0200,SK002,Excel,Beginner,0.3
CAND0200,SK003,Power BI,Beginner,2.2
CAND0200,SK004,Python,Advanced,4.7
CAND0200,SK006,Data Cleaning,Beginner,4.5
CAND0200,SK013,Machine Learning,Intermediate,3.5
CAND0200,SK014,LLMs,Advanced,1.0
CAND0200,SK020,Statistics,Intermediate,2.0
CAND0201,SK001,SQL,Beginner,4.2
CAND0201,SK005,Pandas,Advanced,1.0
CAND0201,SK008,Recruitment Analytics,Beginner,1.6
CAND0201,SK013,Machine Learning,Intermediate,0.2
CAND0201,SK016,Problem Solving,Beginner,0.4
CAND0202,SK002,Excel,Intermediate,3.1
CAND0202,SK004,Python,Beginner,3.1
CAND0202,SK008,Recruitment Analytics,Beginner,0.5
CAND0202,SK019,ETL,Beginner,1.1
CAND0203,SK001,SQL,Intermediate,0.5
CAND0203,SK003,Power BI,Advanced,2.0
CAND0203,SK004,Python,Advanced,1.7
CAND0203,SK005,Pandas,Advanced,2.4
CAND0203,SK006,Data Cleaning,Advanced,4.1
CAND0203,SK011,Power Automate,Beginner,1.3
CAND0203,SK013,Machine Learning,Intermediate,4.0
CAND0203,SK014,LLMs,Intermediate,3.7
CAND0203,SK019,ETL,Beginner,0.9
CAND0204,SK001,SQL,Intermediate,4.2
CAND0204,SK002,Excel,Intermediate,0.3
CAND0204,SK003,Power BI,Advanced,0.8
CAND0204,SK004,Python,Intermediate,4.7
CAND0204,SK013,Machine Learning,Intermediate,1.1
CAND0204,SK015,Communication,Advanced,3.6
CAND0204,SK018,DAX,Beginner,4.6
CAND0204,SK020,Statistics,Advanced,2.4
CAND0205,SK002,Excel,Beginner,0.8
CAND0205,SK003,Power BI,Advanced,1.0
CAND0205,SK006,Data Cleaning,Beginner,4.1
CAND0205,SK011,Power Automate,Advanced,1.7
CAND0205,SK014,LLMs,Advanced,0.5
CAND0205,SK019,ETL,Advanced,0.6
CAND0205,SK020,Statistics,Advanced,3.2
CAND0206,SK001,SQL,Beginner,2.1
CAND0206,SK003,Power BI,Intermediate,3.2
CAND0206,SK004,Python,Beginner,1.8
CAND0206,SK005,Pandas,Beginner,0.9
CAND0206,SK008,Recruitment Analytics,Advanced,2.5
CAND0206,SK013,Machine Learning,Advanced,1.9
CAND0207,SK002,Excel,Intermediate,0.6
CAND0207,SK003,Power BI,Intermediate,4.3
CAND0207,SK004,Python,Advanced,1.7
CAND0207,SK005,Pandas,Beginner,0.4
CAND0207,SK010,Automation,Advanced,1.4
CAND0207,SK013,Machine Learning,Intermediate,3.9
CAND0207,SK017,Market Research,Beginner,2.9
CAND0208,SK001,SQL,Intermediate,2.0
CAND0208,SK003,Power BI,Beginner,0.8
CAND0208,SK005,Pandas,Intermediate,3.8
CAND0208,SK007,Dashboarding,Advanced,3.6
CAND0208,SK008,Recruitment Analytics,Beginner,2.6
CAND0208,SK016,Problem Solving,Advanced,1.2
CAND0208,SK017,Market Research,Advanced,2.6
CAND0208,SK019,ETL,Intermediate,2.9
CAND0208,SK020,Statistics,Intermediate,4.5
CAND0209,SK001,SQL,Intermediate,2.1
CAND0209,SK002,Excel,Beginner,2.3
CAND0209,SK004,Python,Beginner,4.4
CAND0209,SK005,Pandas,Intermediate,0.5
CAND0209,SK009,Talent Intelligence,Beginner,2.5
CAND0209,SK011,Power Automate,Intermediate,1.7
CAND0209,SK014,LLMs,Intermediate,1.3
CAND0209,SK018,DAX,Beginner,2.5
CAND0210,SK001,SQL,Beginner,1.0
CAND0210,SK005,Pandas,Advanced,1.6
CAND0210,SK011,Power Automate,Intermediate,4.2
CAND0210,SK013,Machine Learning,Beginner,1.7
CAND0210,SK014,LLMs,Advanced,0.9
CAND0210,SK016,Problem Solving,Beginner,4.8
CAND0210,SK020,Statistics,Advanced,0.8
CAND0211,SK001,SQL,Intermediate,4.4
CAND0211,SK002,Excel,Advanced,2.6
CAND0211,SK003,Power BI,Advanced,4.7
CAND0211,SK004,Python,Advanced,1.7
CAND0211,SK011,Power Automate,Beginner,3.1
CAND0211,SK013,Machine Learning,Advanced,3.9
CAND0211,SK014,LLMs,Intermediate,3.5
CAND0211,SK017,Market Research,Intermediate,4.4
CAND0211,SK019,ETL,Beginner,0.8
CAND0211,SK020,Statistics,Beginner,1.6
CAND0212,SK001,SQL,Advanced,3.4
CAND0212,SK005,Pandas,Advanced,0.2
CAND0212,SK006,Data Cleaning,Intermediate,4.9
CAND0212,SK007,Dashboarding,Advanced,2.9
CAND0212,SK010,Automation,Beginner,2.0
CAND0212,SK015,Communication,Advanced,1.6
CAND0213,SK001,SQL,Intermediate,2.9
CAND0213,SK004,Python,Beginner,3.9
CAND0213,SK007,Dashboarding,Beginner,2.3
CAND0213,SK008,Recruitment Analytics,Advanced,4.4
CAND0213,SK015,Communication,Advanced,0.5
CAND0214,SK001,SQL,Beginner,3.4
CAND0214,SK002,Excel,Advanced,2.2
CAND0214,SK003,Power BI,Beginner,0.7
CAND0214,SK004,Python,Beginner,4.4
CAND0214,SK007,Dashboarding,Beginner,0.3
CAND0214,SK009,Talent Intelligence,Beginner,4.5
CAND0214,SK011,Power Automate,Advanced,3.4
CAND0214,SK012,APIs,Intermediate,2.6
CAND0214,SK013,Machine Learning,Intermediate,0.8
CAND0214,SK016,Problem Solving,Intermediate,3.9
CAND0214,SK017,Market Research,Advanced,1.2
CAND0215,SK001,SQL,Intermediate,3.7
CAND0215,SK006,Data Cleaning,Advanced,0.6
CAND0215,SK013,Machine Learning,Beginner,2.0
CAND0215,SK014,LLMs,Intermediate,3.3
CAND0215,SK015,Communication,Intermediate,3.1
CAND0216,SK001,SQL,Beginner,0.9
CAND0216,SK004,Python,Advanced,2.0
CAND0216,SK005,Pandas,Beginner,4.6
CAND0216,SK012,APIs,Beginner,2.0
CAND0216,SK014,LLMs,Advanced,4.9
CAND0216,SK019,ETL,Beginner,0.6
CAND0216,SK020,Statistics,Intermediate,1.6
CAND0217,SK001,SQL,Advanced,2.6
CAND0217,SK002,Excel,Advanced,3.8
CAND0217,SK012,APIs,Advanced,0.4
CAND0217,SK016,Problem Solving,Intermediate,3.3
CAND0217,SK017,Market Research,Beginner,1.6
CAND0218,SK001,SQL,Intermediate,1.1
CAND0218,SK002,Excel,Advanced,3.3
CAND0218,SK003,Power BI,Intermediate,2.7
CAND0218,SK004,Python,Beginner,2.5
CAND0218,SK008,Recruitment Analytics,Intermediate,1.7
CAND0218,SK012,APIs,Advanced,0.4
CAND0218,SK013,Machine Learning,Beginner,3.2
CAND0218,SK015,Communication,Beginner,0.7
CAND0218,SK017,Market Research,Intermediate,2.7
CAND0219,SK004,Python,Advanced,0.4
CAND0219,SK010,Automation,Intermediate,4.0
CAND0219,SK013,Machine Learning,Advanced,0.7
CAND0219,SK014,LLMs,Advanced,2.7
CAND0219,SK015,Communication,Advanced,3.3
CAND0219,SK016,Problem Solving,Beginner,2.5
CAND0220,SK001,SQL,Advanced,4.9
CAND0220,SK002,Excel,Beginner,0.6
CAND0220,SK003,Power BI,Advanced,2.5
CAND0220,SK004,Python,Intermediate,2.3
CAND0220,SK012,APIs,Advanced,3.7
CAND0220,SK014,LLMs,Advanced,1.2
CAND0221,SK002,Excel,Advanced,1.2
CAND0221,SK003,Power BI,Beginner,1.4
CAND0221,SK004,Python,Advanced,2.8
CAND0221,SK006,Data Cleaning,Advanced,1.9
CAND0221,SK014,LLMs,Intermediate,2.3
CAND0221,SK016,Problem Solving,Beginner,2.8
CAND0222,SK001,SQL,Beginner,2.4
CAND0222,SK002,Excel,Advanced,2.5
CAND0222,SK006,Data Cleaning,Advanced,0.4
CAND0222,SK008,Recruitment Analytics,Advanced,1.8
CAND0222,SK012,APIs,Intermediate,4.7
CAND0222,SK017,Market Research,Intermediate,2.8
CAND0222,SK019,ETL,Advanced,4.4
CAND0223,SK001,SQL,Beginner,2.5
CAND0223,SK002,Excel,Intermediate,2.3
CAND0223,SK005,Pandas,Advanced,4.1
CAND0223,SK007,Dashboarding,Beginner,1.4
CAND0223,SK017,Market Research,Beginner,3.3
CAND0224,SK001,SQL,Beginner,0.2
CAND0224,SK002,Excel,Advanced,2.4
CAND0224,SK004,Python,Beginner,4.7
CAND0224,SK005,Pandas,Beginner,2.8
CAND0224,SK006,Data Cleaning,Advanced,4.6
CAND0224,SK011,Power Automate,Beginner,4.5
CAND0224,SK017,Market Research,Beginner,3.3
CAND0225,SK001,SQL,Beginner,4.4
CAND0225,SK006,Data Cleaning,Advanced,1.6
CAND0225,SK016,Problem Solving,Intermediate,0.8
CAND0225,SK017,Market Research,Advanced,2.5
CAND0225,SK018,DAX,Advanced,4.6
CAND0225,SK020,Statistics,Beginner,0.2
CAND0226,SK001,SQL,Advanced,1.6
CAND0226,SK002,Excel,Beginner,4.5
CAND0226,SK003,Power BI,Beginner,1.9
CAND0226,SK004,Python,Advanced,2.5
CAND0226,SK005,Pandas,Advanced,3.4
CAND0226,SK015,Communication,Intermediate,0.7
CAND0226,SK017,Market Research,Advanced,4.2
CAND0226,SK019,ETL,Advanced,4.5
CAND0226,SK020,Statistics,Beginner,3.5
CAND0227,SK001,SQL,Advanced,3.1
CAND0227,SK002,Excel,Advanced,2.0
CAND0227,SK004,Python,Beginner,1.1
CAND0227,SK006,Data Cleaning,Intermediate,0.3
CAND0227,SK007,Dashboarding,Advanced,3.6
CAND0227,SK012,APIs,Beginner,1.0
CAND0227,SK013,Machine Learning,Intermediate,4.7
CAND0227,SK014,LLMs,Advanced,2.0
CAND0227,SK016,Problem Solving,Advanced,1.9
CAND0227,SK018,DAX,Intermediate,3.2
CAND0228,SK003,Power BI,Intermediate,3.5
CAND0228,SK005,Pandas,Intermediate,3.4
CAND0228,SK008,Recruitment Analytics,Intermediate,0.4
CAND0228,SK009,Talent Intelligence,Beginner,1.8
CAND0228,SK019,ETL,Advanced,3.0
CAND0229,SK001,SQL,Intermediate,0.2
CAND0229,SK002,Excel,Advanced,0.4
CAND0229,SK004,Python,Intermediate,1.9
CAND0229,SK011,Power Automate,Advanced,3.6
CAND0229,SK019,ETL,Advanced,1.5
CAND0230,SK001,SQL,Beginner,3.1
CAND0230,SK004,Python,Beginner,1.6
CAND0230,SK005,Pandas,Intermediate,2.5
CAND0230,SK006,Data Cleaning,Beginner,4.1
CAND0230,SK007,Dashboarding,Intermediate,1.4
CAND0230,SK008,Recruitment Analytics,Advanced,2.6
CAND0230,SK011,Power Automate,Intermediate,4.9
CAND0230,SK015,Communication,Intermediate,4.3
CAND0230,SK018,DAX,Advanced,4.2
CAND0231,SK001,SQL,Advanced,0.9
CAND0231,SK002,Excel,Intermediate,2.8
CAND0231,SK003,Power BI,Intermediate,4.3
CAND0231,SK004,Python,Advanced,4.5
CAND0231,SK005,Pandas,Advanced,2.6
CAND0231,SK007,Dashboarding,Beginner,1.6
CAND0231,SK016,Problem Solving,Beginner,4.1
CAND0232,SK001,SQL,Intermediate,0.6
CAND0232,SK002,Excel,Beginner,2.9
CAND0232,SK003,Power BI,Intermediate,1.5
CAND0232,SK013,Machine Learning,Beginner,2.6
CAND0232,SK018,DAX,Beginner,2.1
CAND0233,SK002,Excel,Advanced,3.9
CAND0233,SK004,Python,Beginner,4.1
CAND0233,SK007,Dashboarding,Beginner,4.6
CAND0233,SK008,Recruitment Analytics,Beginner,3.7
CAND0233,SK011,Power Automate,Advanced,0.5
CAND0233,SK014,LLMs,Advanced,3.0
CAND0234,SK004,Python,Advanced,4.8
CAND0234,SK015,Communication,Beginner,2.7
CAND0234,SK017,Market Research,Beginner,1.8
CAND0234,SK018,DAX,Intermediate,0.5
CAND0235,SK001,SQL,Beginner,3.9
CAND0235,SK002,Excel,Intermediate,1.0
CAND0235,SK004,Python,Advanced,0.3
CAND0235,SK005,Pandas,Beginner,0.9
CAND0235,SK006,Data Cleaning,Beginner,3.4
CAND0235,SK008,Recruitment Analytics,Intermediate,2.7
CAND0235,SK012,APIs,Intermediate,4.3
CAND0235,SK015,Communication,Advanced,1.7
CAND0235,SK018,DAX,Intermediate,4.5
CAND0235,SK020,Statistics,Intermediate,3.9
CAND0236,SK001,SQL,Beginner,3.4
CAND0236,SK002,Excel,Advanced,1.4
CAND0236,SK003,Power BI,Advanced,2.3
CAND0236,SK008,Recruitment Analytics,Beginner,3.1
CAND0236,SK012,APIs,Advanced,2.6
CAND0236,SK018,DAX,Beginner,0.7
CAND0237,SK004,Python,Beginner,2.1
CAND0237,SK005,Pandas,Intermediate,2.3
CAND0237,SK007,Dashboarding,Advanced,4.4
CAND0237,SK008,Recruitment Analytics,Advanced,2.6
CAND0237,SK010,Automation,Intermediate,4.4
CAND0237,SK012,APIs,Beginner,3.4
CAND0237,SK014,LLMs,Advanced,4.1
CAND0237,SK016,Problem Solving,Beginner,2.2
CAND0238,SK001,SQL,Advanced,1.0
CAND0238,SK012,APIs,Intermediate,1.0
CAND0238,SK014,LLMs,Beginner,1.1
CAND0238,SK017,Market Research,Intermediate,2.3
CAND0238,SK018,DAX,Advanced,4.2
CAND0239,SK001,SQL,Advanced,4.5
CAND0239,SK002,Excel,Advanced,4.8
CAND0239,SK006,Data Cleaning,Beginner,2.4
CAND0239,SK007,Dashboarding,Advanced,3.0
CAND0239,SK013,Machine Learning,Intermediate,2.9
CAND0239,SK015,Communication,Beginner,0.9
CAND0239,SK018,DAX,Intermediate,3.2
CAND0239,SK019,ETL,Intermediate,2.4
CAND0240,SK001,SQL,Advanced,0.3
CAND0240,SK009,Talent Intelligence,Beginner,4.6
CAND0240,SK010,Automation,Advanced,4.7
CAND0240,SK011,Power Automate,Intermediate,0.8
CAND0240,SK013,Machine Learning,Intermediate,0.7
CAND0240,SK014,LLMs,Intermediate,1.8
CAND0240,SK016,Problem Solving,Advanced,3.0
CAND0241,SK001,SQL,Intermediate,2.7
CAND0241,SK002,Excel,Beginner,0.5
CAND0241,SK003,Power BI,Advanced,1.9
CAND0241,SK004,Python,Beginner,0.2
CAND0241,SK005,Pandas,Advanced,1.1
CAND0241,SK009,Talent Intelligence,Intermediate,3.1
CAND0241,SK012,APIs,Advanced,1.1
CAND0241,SK013,Machine Learning,Intermediate,2.9
CAND0241,SK017,Market Research,Intermediate,1.9
CAND0241,SK018,DAX,Intermediate,5.0
CAND0242,SK001,SQL,Beginner,0.5
CAND0242,SK004,Python,Advanced,2.1
CAND0242,SK005,Pandas,Advanced,0.4
CAND0242,SK007,Dashboarding,Intermediate,1.0
CAND0242,SK020,Statistics,Beginner,2.1
CAND0243,SK004,Python,Beginner,2.0
CAND0243,SK005,Pandas,Beginner,0.3
CAND0243,SK006,Data Cleaning,Intermediate,3.3
CAND0243,SK007,Dashboarding,Beginner,4.7
CAND0243,SK008,Recruitment Analytics,Intermediate,4.0
CAND0243,SK012,APIs,Intermediate,3.3
CAND0243,SK014,LLMs,Intermediate,0.9
CAND0243,SK018,DAX,Advanced,4.1
CAND0244,SK001,SQL,Advanced,3.9
CAND0244,SK008,Recruitment Analytics,Intermediate,2.1
CAND0244,SK010,Automation,Advanced,4.8
CAND0244,SK012,APIs,Intermediate,4.5
CAND0244,SK013,Machine Learning,Advanced,3.9
CAND0244,SK016,Problem Solving,Intermediate,1.4
CAND0244,SK020,Statistics,Advanced,2.0
CAND0245,SK001,SQL,Intermediate,4.5
CAND0245,SK002,Excel,Advanced,3.4
CAND0245,SK004,Python,Intermediate,1.9
CAND0245,SK005,Pandas,Advanced,1.2
CAND0245,SK007,Dashboarding,Advanced,4.4
CAND0245,SK009,Talent Intelligence,Advanced,1.2
CAND0245,SK010,Automation,Intermediate,2.9
CAND0245,SK012,APIs,Beginner,3.4
CAND0245,SK019,ETL,Intermediate,3.3
CAND0246,SK001,SQL,Advanced,4.1
CAND0246,SK002,Excel,Intermediate,2.0
CAND0246,SK004,Python,Intermediate,0.2
CAND0246,SK006,Data Cleaning,Advanced,4.5
CAND0246,SK007,Dashboarding,Intermediate,1.4
CAND0246,SK014,LLMs,Advanced,2.2
CAND0246,SK016,Problem Solving,Advanced,2.9
CAND0246,SK017,Market Research,Advanced,4.2
CAND0246,SK018,DAX,Intermediate,1.6
CAND0246,SK019,ETL,Advanced,2.3
